transaction_id,customer_id,date,category,amount,merchant,city,payment_method
689,1084,2024-06-18,Utilities,1446.11,WASA,Arima,Mobile Payment
690,1061,2024-03-23,Utilities,1301.57,Flow,Arima,Credit Card
691,1031,2024-10-20,Groceries,1192.85,Massy Stores,San Fernando,Credit Card
692,1073,2024-03-26,Entertainment,531.35,MovieTowne,San Fernando,Mobile Payment
693,1076,2024-12-04,Groceries,1646.18,Xtra Foods,Port of Spain,Debit Card
694,1057,2024-03-28,Fuel,454.34,Unipet,Arima,Debit Card
695,1074,2024-12-03,Entertainment,1031.39,TriniCinema,San Fernando,Bank Transfer
696,1058,2024-07-12,Dining,783.21,Royal Castle,Port of Spain,Credit Card
697,1025,2024-11-06,Health,210.67,St. Clair Medical,Arima,Credit Card
698,1100,2024-09-03,Dining,1325.6,KFC,Point Fortin,Credit Card
699,1099,2024-08-03,Health,753.35,Trincity Medical,Port of Spain,Mobile Payment
700,1029,2024-06-28,Fuel,1186.32,Unipet,Tobago,Credit Card
701,1054,2024-09-01,Entertainment,1536.4,Cinemax,Port of Spain,Bank Transfer
702,1076,2024-04-06,Health,30.83,HealthNet,Tobago,Credit Card
703,1073,2024-07-11,Dining,1316.0,KFC,Tobago,Bank Transfer
704,1052,2024-03-20,Shopping,863.62,Excellent Stores,Point Fortin,Bank Transfer
705,1033,2024-07-06,Health,1231.52,Trincity Medical,Tobago,Mobile Payment
706,1096,2024-10-09,Utilities,1571.9,WASA,Arima,Debit Card
707,1047,2024-06-06,Fuel,1163.75,Unipet,Tobago,Mobile Payment
708,1094,2024-03-01,Entertainment,1500.67,TriniCinema,Arima,Debit Card
709,1012,2024-07-24,Utilities,1576.44,Flow,Point Fortin,Credit Card
710,1020,2024-01-03,Health,1612.65,Trincity Medical,San Fernando,Mobile Payment
711,1076,2024-02-02,Health,540.92,St. Clair Medical,Chaguanas,Credit Card
712,1077,2024-07-15,Groceries,1862.76,Xtra Foods,Arima,Bank Transfer
713,1091,2024-11-23,Groceries,998.85,Massy Stores,Port of Spain,Debit Card
714,1084,2024-01-18,Travel,1572.24,Caribbean Airlines,Point Fortin,Debit Card
715,1078,2024-01-19,Entertainment,732.29,TriniCinema,Tobago,Credit Card
716,1020,2024-07-23,Dining,719.19,Starbucks,Arima,Mobile Payment
717,1075,2024-01-08,Utilities,1479.11,Flow,Port of Spain,Credit Card
718,1070,2024-10-13,Travel,1831.72,Hyatt,Chaguanas,Bank Transfer
719,1035,2024-04-09,Utilities,920.42,Flow,Arima,Credit Card
720,1033,2024-09-16,Entertainment,230.8,Cinemax,Port of Spain,Bank Transfer
721,1043,2024-10-02,Dining,1630.03,Starbucks,Point Fortin,Bank Transfer
722,1088,2024-10-15,Fuel,977.59,Unipet,San Fernando,Bank Transfer
723,1099,2024-08-23,Fuel,1795.12,Sol Gas,Port of Spain,Mobile Payment
724,1014,2024-07-14,Travel,1274.65,Caribbean Airlines,San Fernando,Debit Card
725,1040,2024-09-21,Health,1080.59,HealthNet,Tobago,Bank Transfer
726,1031,2024-07-23,Travel,1353.92,Caribbean Airlines,Chaguanas,Credit Card
727,1070,2024-06-09,Entertainment,720.01,Cinemax,Point Fortin,Bank Transfer
728,1023,2024-04-12,Utilities,485.03,WASA,San Fernando,Bank Transfer
729,1026,2024-05-07,Utilities,1675.94,T&TEC,Chaguanas,Debit Card
730,1099,2024-02-10,Dining,1358.11,KFC,Tobago,Mobile Payment
731,1078,2024-01-22,Groceries,1699.06,Xtra Foods,Chaguanas,Bank Transfer
732,1063,2024-04-03,Travel,1969.1,Uber,Point Fortin,Bank Transfer
733,1050,2024-03-06,Utilities,127.21,Flow,Arima,Mobile Payment
734,1069,2024-06-26,Groceries,799.56,Xtra Foods,Tobago,Debit Card
735,1058,2024-06-10,Dining,1384.64,Mario's,Port of Spain,Debit Card
736,1048,2024-07-04,Dining,1233.3,Starbucks,Chaguanas,Debit Card
737,1070,2024-05-17,Travel,953.26,Caribbean Airlines,Point Fortin,Bank Transfer
738,1046,2024-08-05,Entertainment,436.85,Cinemax,Tobago,Bank Transfer
739,1046,2024-08-18,Health,376.18,HealthNet,San Fernando,Debit Card
740,1012,2024-10-11,Travel,875.79,Caribbean Airlines,Arima,Debit Card
741,1018,2024-01-05,Entertainment,369.68,Cinemax,Arima,Debit Card
742,1080,2024-06-02,Shopping,516.93,Courts,Point Fortin,Credit Card
743,1050,2024-01-31,Dining,446.63,Royal Castle,Chaguanas,Mobile Payment
744,1080,2024-06-20,Dining,534.34,Mario's,Chaguanas,Bank Transfer
745,1044,2024-03-03,Groceries,715.16,Tru Valu,Tobago,Debit Card
746,1073,2024-06-30,Entertainment,663.68,Cinemax,Point Fortin,Mobile Payment
747,1099,2024-07-14,Fuel,1235.05,NP Gas Station,Arima,Debit Card
748,1021,2024-11-19,Shopping,1232.37,Courts,Arima,Credit Card
749,1010,2024-04-26,Entertainment,640.69,Cinemax,Tobago,Bank Transfer
750,1090,2024-11-26,Travel,803.0,Hyatt,Arima,Bank Transfer
751,1095,2024-03-26,Fuel,384.09,Unipet,Port of Spain,Debit Card
752,1093,2024-05-08,Utilities,1882.07,Flow,Tobago,Credit Card
753,1026,2024-02-22,Entertainment,209.2,Cinemax,Arima,Credit Card
754,1003,2024-02-12,Health,225.78,Trincity Medical,Point Fortin,Debit Card
755,1010,2024-04-27,Health,509.85,HealthNet,Chaguanas,Mobile Payment
756,1080,2024-09-26,Entertainment,1680.27,MovieTowne,Port of Spain,Credit Card
757,1084,2024-08-31,Shopping,945.04,Courts,Point Fortin,Bank Transfer
758,1070,2024-12-23,Fuel,1087.79,NP Gas Station,Point Fortin,Mobile Payment
759,1080,2024-11-23,Health,1286.27,Trincity Medical,Chaguanas,Bank Transfer
760,1061,2024-08-14,Utilities,629.58,T&TEC,Arima,Bank Transfer
761,1019,2024-01-01,Travel,1056.17,Caribbean Airlines,San Fernando,Bank Transfer
762,1036,2024-01-05,Fuel,1381.78,Sol Gas,Arima,Mobile Payment
763,1038,2024-05-29,Groceries,1202.07,Tru Valu,Port of Spain,Bank Transfer
764,1024,2024-08-11,Health,801.61,Trincity Medical,San Fernando,Mobile Payment
765,1048,2024-02-10,Utilities,856.03,WASA,San Fernando,Bank Transfer
766,1036,2024-04-06,Travel,1709.89,Uber,San Fernando,Debit Card
767,1037,2024-11-12,Dining,916.48,Mario's,Tobago,Mobile Payment
768,1024,2024-03-18,Shopping,118.27,Excellent Stores,Point Fortin,Credit Card
769,1023,2024-05-17,Dining,267.58,Starbucks,Arima,Credit Card
770,1029,2024-01-08,Dining,997.29,Royal Castle,Chaguanas,Mobile Payment
771,1039,2024-08-25,Fuel,1399.93,Unipet,Port of Spain,Bank Transfer
772,1010,2024-05-16,Entertainment,1555.79,MovieTowne,Port of Spain,Mobile Payment
773,1023,2024-07-14,Utilities,1659.94,WASA,Port of Spain,Debit Card
774,1049,2024-01-18,Fuel,414.38,NP Gas Station,Tobago,Credit Card
775,1066,2024-07-18,Utilities,1369.26,WASA,Chaguanas,Bank Transfer
776,1020,2024-10-08,Groceries,1051.43,Xtra Foods,Chaguanas,Mobile Payment
777,1081,2024-07-03,Travel,1777.29,Caribbean Airlines,Tobago,Debit Card
778,1014,2024-08-10,Utilities,662.54,Flow,San Fernando,Bank Transfer
779,1074,2024-05-04,Dining,37.68,Mario's,Port of Spain,Mobile Payment
780,1088,2024-02-15,Entertainment,512.47,Cinemax,Arima,Credit Card
781,1087,2024-01-31,Shopping,138.35,PriceSmart,Tobago,Debit Card
782,1089,2024-09-06,Dining,480.7,Royal Castle,Point Fortin,Bank Transfer
783,1056,2024-12-18,Utilities,767.98,T&TEC,Tobago,Debit Card
784,1032,2024-12-27,Groceries,886.25,Tru Valu,Chaguanas,Mobile Payment
785,1024,2024-06-27,Entertainment,660.89,TriniCinema,Arima,Bank Transfer
786,1076,2024-09-28,Entertainment,326.95,MovieTowne,Chaguanas,Bank Transfer
787,1069,2024-01-01,Shopping,1556.32,Courts,Point Fortin,Mobile Payment
788,1093,2024-11-13,Entertainment,1716.52,MovieTowne,Point Fortin,Debit Card
789,1041,2024-04-07,Dining,1057.66,Mario's,Arima,Debit Card
790,1078,2024-07-28,Travel,1288.99,Uber,Port of Spain,Credit Card
791,1066,2024-03-07,Dining,373.7,KFC,Port of Spain,Debit Card
792,1013,2024-02-20,Fuel,83.0,NP Gas Station,Tobago,Mobile Payment
793,1084,2024-11-15,Fuel,1408.6,Sol Gas,Chaguanas,Credit Card
794,1046,2024-02-06,Utilities,45.91,Flow,San Fernando,Mobile Payment
795,1010,2024-02-01,Fuel,734.63,Sol Gas,Tobago,Mobile Payment
796,1047,2024-05-16,Groceries,1067.46,Xtra Foods,Tobago,Credit Card
797,1038,2024-09-22,Dining,212.3,Royal Castle,Tobago,Debit Card
798,1068,2024-04-08,Health,1061.86,St. Clair Medical,San Fernando,Debit Card
799,1071,2024-02-24,Health,1537.24,Trincity Medical,Point Fortin,Bank Transfer
800,1086,2024-12-06,Fuel,865.61,Sol Gas,Port of Spain,Debit Card
801,1023,2024-06-21,Health,1321.91,Trincity Medical,Point Fortin,Mobile Payment
802,1045,2024-06-15,Shopping,1692.81,PriceSmart,Arima,Mobile Payment
803,1092,2024-05-03,Shopping,1135.03,PriceSmart,San Fernando,Mobile Payment
804,1098,2024-08-19,Travel,906.05,Uber,Arima,Credit Card
805,1092,2024-11-01,Groceries,52.28,Tru Valu,San Fernando,Bank Transfer
806,1000,2024-04-19,Travel,1714.33,Caribbean Airlines,Port of Spain,Bank Transfer
807,1070,2024-01-20,Entertainment,931.53,MovieTowne,San Fernando,Debit Card
808,1033,2024-05-07,Shopping,481.33,PriceSmart,Chaguanas,Credit Card
809,1073,2024-04-21,Health,1473.85,Trincity Medical,Tobago,Bank Transfer
810,1061,2024-12-19,Entertainment,1411.64,Cinemax,Port of Spain,Bank Transfer
811,1004,2024-01-29,Health,1845.31,St. Clair Medical,Chaguanas,Bank Transfer
812,1055,2024-04-26,Health,1500.4,St. Clair Medical,Point Fortin,Credit Card
813,1081,2024-06-05,Health,1058.28,St. Clair Medical,Chaguanas,Debit Card
814,1041,2024-01-26,Utilities,1353.8,T&TEC,Arima,Mobile Payment
815,1096,2024-08-09,Dining,593.77,Royal Castle,Arima,Debit Card
816,1016,2024-08-31,Shopping,1151.45,Excellent Stores,Port of Spain,Mobile Payment
817,1033,2024-09-13,Dining,880.29,Mario's,Tobago,Debit Card
818,1097,2024-10-13,Entertainment,412.25,Cinemax,Arima,Debit Card
819,1071,2024-02-06,Utilities,547.19,T&TEC,Arima,Bank Transfer
820,1087,2024-12-09,Dining,838.89,KFC,Chaguanas,Bank Transfer
821,1024,2024-10-31,Shopping,1317.71,Courts,Chaguanas,Debit Card
822,1044,2024-03-15,Fuel,892.12,Sol Gas,San Fernando,Debit Card
823,1087,2024-02-13,Shopping,242.5,Excellent Stores,Port of Spain,Debit Card
824,1079,2024-01-08,Entertainment,699.68,Cinemax,Port of Spain,Bank Transfer
825,1057,2024-06-18,Fuel,433.84,NP Gas Station,Point Fortin,Debit Card
826,1026,2024-09-04,Travel,1253.62,Hyatt,San Fernando,Credit Card
827,1048,2024-03-28,Groceries,139.02,Tru Valu,San Fernando,Bank Transfer
828,1006,2024-01-05,Fuel,151.86,Sol Gas,Tobago,Bank Transfer
829,1084,2024-01-10,Shopping,599.14,Excellent Stores,Tobago,Mobile Payment
830,1029,2024-12-29,Health,217.22,Trincity Medical,Chaguanas,Mobile Payment
831,1076,2024-04-11,Dining,1011.29,Royal Castle,Arima,Credit Card
832,1005,2024-06-05,Utilities,680.47,Flow,Arima,Debit Card
833,1002,2024-06-29,Shopping,723.65,PriceSmart,Chaguanas,Debit Card
834,1064,2024-11-16,Travel,530.21,Caribbean Airlines,Arima,Credit Card
835,1071,2024-03-18,Travel,696.74,Caribbean Airlines,Arima,Debit Card
836,1011,2024-12-13,Health,1232.65,Trincity Medical,Tobago,Debit Card
837,1053,2024-03-19,Utilities,864.4,Flow,Chaguanas,Bank Transfer
838,1057,2024-11-30,Entertainment,294.38,MovieTowne,Point Fortin,Debit Card
839,1017,2024-12-27,Travel,1799.31,Hyatt,San Fernando,Mobile Payment
840,1098,2024-10-16,Entertainment,1835.88,TriniCinema,Chaguanas,Credit Card
841,1071,2024-06-11,Dining,1682.25,Royal Castle,San Fernando,Credit Card
842,1097,2024-07-29,Shopping,620.63,Courts,Tobago,Bank Transfer
843,1019,2024-03-08,Utilities,385.8,T&TEC,Point Fortin,Bank Transfer
844,1077,2024-04-28,Utilities,477.21,Flow,Port of Spain,Bank Transfer
845,1010,2024-09-14,Fuel,1695.35,NP Gas Station,Arima,Bank Transfer
846,1023,2024-08-30,Health,292.28,HealthNet,San Fernando,Debit Card
847,1004,2024-05-18,Health,1901.39,St. Clair Medical,San Fernando,Debit Card
848,1096,2024-03-31,Utilities,1855.66,T&TEC,Arima,Mobile Payment
849,1088,2024-05-06,Shopping,866.56,Courts,Port of Spain,Mobile Payment
850,1092,2024-11-09,Shopping,1879.5,Courts,Point Fortin,Credit Card
851,1066,2024-08-21,Dining,1657.48,Mario's,Port of Spain,Debit Card
852,1066,2024-01-21,Health,1124.25,Trincity Medical,Point Fortin,Credit Card
853,1024,2024-07-22,Travel,1771.11,Uber,Chaguanas,Mobile Payment
854,1021,2024-11-09,Health,1839.68,HealthNet,Tobago,Debit Card
855,1059,2024-09-13,Fuel,244.08,NP Gas Station,Point Fortin,Debit Card
856,1050,2024-08-18,Health,69.33,HealthNet,Arima,Debit Card
857,1058,2024-06-14,Dining,1389.6,Starbucks,Tobago,Debit Card
858,1091,2024-02-28,Dining,1418.33,KFC,Tobago,Bank Transfer
859,1010,2024-09-18,Health,1231.9,Trincity Medical,San Fernando,Mobile Payment
860,1070,2024-03-28,Health,1826.26,St. Clair Medical,Point Fortin,Debit Card
861,1020,2024-12-30,Entertainment,121.59,MovieTowne,Chaguanas,Bank Transfer
862,1093,2024-11-16,Fuel,377.78,Unipet,San Fernando,Debit Card
863,1000,2024-08-22,Travel,1005.3,Caribbean Airlines,Arima,Credit Card
864,1077,2024-04-21,Fuel,1185.95,NP Gas Station,Arima,Mobile Payment
865,1052,2024-11-03,Fuel,1208.2,NP Gas Station,San Fernando,Bank Transfer
866,1079,2024-04-04,Utilities,313.55,T&TEC,Tobago,Bank Transfer
867,1004,2024-12-07,Entertainment,1164.62,MovieTowne,Point Fortin,Bank Transfer
868,1042,2024-02-25,Dining,845.57,KFC,San Fernando,Debit Card
869,1086,2024-12-04,Travel,1389.2,Hyatt,Point Fortin,Debit Card
870,1058,2024-02-17,Shopping,1541.65,Excellent Stores,Chaguanas,Bank Transfer
871,1048,2024-10-08,Dining,148.55,Mario's,Arima,Debit Card
872,1015,2024-09-26,Travel,839.24,Uber,San Fernando,Debit Card
873,1078,2024-10-19,Groceries,1464.86,Massy Stores,Tobago,Credit Card
874,1061,2024-11-07,Travel,1698.64,Uber,Chaguanas,Bank Transfer
875,1016,2024-11-19,Fuel,1005.53,Sol Gas,San Fernando,Debit Card
876,1090,2024-01-01,Travel,254.05,Caribbean Airlines,Arima,Credit Card
877,1094,2024-07-31,Utilities,839.8,Flow,Chaguanas,Bank Transfer
878,1071,2024-11-23,Utilities,418.35,T&TEC,Chaguanas,Bank Transfer
879,1008,2024-09-16,Travel,1108.99,Uber,Port of Spain,Credit Card
880,1087,2024-07-21,Shopping,1454.31,Courts,Point Fortin,Credit Card
881,1022,2024-06-22,Utilities,1846.11,WASA,Arima,Mobile Payment
882,1004,2024-03-20,Entertainment,1261.86,Cinemax,Point Fortin,Bank Transfer
883,1059,2024-01-29,Health,1673.51,Trincity Medical,Chaguanas,Bank Transfer
884,1071,2024-10-22,Groceries,1377.28,Massy Stores,Chaguanas,Credit Card
885,1019,2024-06-22,Travel,1967.57,Caribbean Airlines,Tobago,Debit Card
886,1073,2024-10-31,Health,251.35,St. Clair Medical,Chaguanas,Bank Transfer
887,1090,2024-07-30,Groceries,191.86,Tru Valu,San Fernando,Bank Transfer
888,1057,2024-09-25,Travel,618.59,Caribbean Airlines,Port of Spain,Bank Transfer
889,1100,2024-02-17,Groceries,898.67,Massy Stores,Port of Spain,Mobile Payment
890,1064,2024-06-23,Entertainment,1848.8,MovieTowne,Tobago,Bank Transfer
891,1099,2024-02-20,Shopping,1647.83,Excellent Stores,Point Fortin,Debit Card
892,1026,2024-07-17,Groceries,1433.08,Tru Valu,Point Fortin,Credit Card
893,1000,2024-12-17,Travel,1699.29,Caribbean Airlines,Port of Spain,Bank Transfer
894,1059,2024-09-23,Groceries,1537.04,Massy Stores,Tobago,Bank Transfer
895,1002,2024-04-17,Travel,655.34,Hyatt,San Fernando,Bank Transfer
896,1035,2024-12-09,Shopping,252.95,Courts,San Fernando,Debit Card
897,1035,2024-11-14,Dining,1128.06,KFC,Port of Spain,Debit Card
898,1069,2024-06-12,Shopping,556.68,PriceSmart,Tobago,Bank Transfer
899,1073,2024-02-06,Utilities,636.53,T&TEC,Chaguanas,Mobile Payment
900,1006,2024-08-29,Entertainment,1808.52,MovieTowne,Port of Spain,Credit Card
901,1049,2024-08-06,Groceries,796.0,Massy Stores,Tobago,Mobile Payment
902,1078,2024-06-19,Shopping,1638.54,Courts,Tobago,Credit Card
903,1096,2024-03-08,Fuel,203.97,Sol Gas,Tobago,Mobile Payment
904,1012,2024-12-16,Fuel,1295.95,Unipet,Arima,Mobile Payment
905,1029,2024-11-11,Utilities,530.94,T&TEC,Chaguanas,Mobile Payment
906,1023,2024-08-20,Shopping,985.26,Courts,Port of Spain,Mobile Payment
907,1014,2024-08-24,Shopping,1694.62,Courts,Chaguanas,Bank Transfer
908,1077,2024-02-22,Entertainment,823.26,TriniCinema,Tobago,Credit Card
909,1041,2024-09-29,Dining,932.73,Starbucks,Point Fortin,Mobile Payment
910,1030,2024-03-22,Utilities,1948.31,Flow,Arima,Credit Card
911,1043,2024-10-29,Utilities,873.67,Flow,Arima,Bank Transfer
912,1069,2024-12-05,Utilities,1345.82,T&TEC,Tobago,Mobile Payment
913,1014,2024-10-11,Fuel,213.35,Unipet,Arima,Debit Card
914,1039,2024-11-02,Health,235.31,St. Clair Medical,Point Fortin,Mobile Payment
915,1041,2024-12-04,Fuel,141.73,Sol Gas,San Fernando,Debit Card
916,1074,2024-12-04,Groceries,315.45,Massy Stores,Point Fortin,Bank Transfer
917,1049,2024-04-15,Fuel,1369.4,NP Gas Station,Chaguanas,Bank Transfer
918,1072,2024-06-25,Travel,1980.77,Uber,Point Fortin,Credit Card
919,1078,2024-05-30,Health,143.57,St. Clair Medical,Point Fortin,Credit Card
920,1000,2024-05-24,Shopping,1734.05,Excellent Stores,San Fernando,Mobile Payment
921,1089,2024-06-11,Health,1429.31,Trincity Medical,Arima,Mobile Payment
922,1055,2024-03-29,Utilities,960.25,Flow,San Fernando,Mobile Payment
923,1046,2024-05-27,Health,1994.96,St. Clair Medical,Tobago,Debit Card
924,1017,2024-11-27,Groceries,51.1,Massy Stores,Tobago,Mobile Payment
925,1084,2024-02-13,Health,291.7,St. Clair Medical,Arima,Mobile Payment
926,1100,2024-04-02,Health,919.7,Trincity Medical,Arima,Mobile Payment
927,1049,2024-04-05,Shopping,861.05,Excellent Stores,Port of Spain,Mobile Payment
928,1093,2024-09-13,Utilities,553.12,Flow,Point Fortin,Bank Transfer
929,1004,2024-09-04,Groceries,1415.67,Xtra Foods,Port of Spain,Mobile Payment
930,1088,2024-09-26,Dining,1967.49,Royal Castle,Chaguanas,Mobile Payment
931,1066,2024-05-05,Dining,955.45,KFC,Tobago,Credit Card
932,1087,2024-01-28,Travel,1809.1,Hyatt,Point Fortin,Credit Card
933,1060,2024-08-28,Fuel,1156.45,Sol Gas,Chaguanas,Mobile Payment
934,1045,2024-03-26,Travel,89.95,Uber,Point Fortin,Bank Transfer
935,1093,2024-11-18,Travel,956.86,Caribbean Airlines,San Fernando,Credit Card
936,1084,2024-11-15,Travel,74.05,Hyatt,Arima,Credit Card
937,1016,2024-05-09,Dining,282.43,Starbucks,Chaguanas,Bank Transfer
938,1032,2024-02-27,Groceries,1215.57,Xtra Foods,Point Fortin,Debit Card
939,1084,2024-03-30,Fuel,537.28,Unipet,Tobago,Debit Card
940,1062,2024-01-17,Entertainment,698.84,TriniCinema,Port of Spain,Debit Card
941,1076,2024-07-30,Entertainment,1545.33,Cinemax,San Fernando,Mobile Payment
942,1092,2024-10-22,Entertainment,1474.03,MovieTowne,Chaguanas,Credit Card
943,1082,2024-01-27,Travel,351.85,Caribbean Airlines,Arima,Mobile Payment
944,1038,2024-09-29,Fuel,482.65,Sol Gas,Tobago,Mobile Payment
945,1060,2024-09-28,Travel,1743.15,Caribbean Airlines,Port of Spain,Bank Transfer
946,1057,2024-06-10,Health,1924.29,Trincity Medical,Tobago,Credit Card
947,1012,2024-11-08,Shopping,1837.72,Courts,Chaguanas,Bank Transfer
948,1034,2024-05-10,Travel,1315.6,Caribbean Airlines,Arima,Mobile Payment
949,1098,2024-12-10,Utilities,1185.67,Flow,San Fernando,Bank Transfer
950,1086,2024-10-07,Entertainment,40.94,Cinemax,Port of Spain,Credit Card
951,1001,2024-09-25,Health,225.74,St. Clair Medical,Arima,Bank Transfer
952,1028,2024-04-08,Travel,87.4,Uber,Point Fortin,Credit Card
953,1007,2024-11-22,Utilities,261.14,Flow,Port of Spain,Credit Card
954,1077,2024-12-02,Entertainment,1532.44,Cinemax,Tobago,Debit Card
955,1014,2024-05-30,Entertainment,944.57,Cinemax,Port of Spain,Mobile Payment
956,1035,2024-12-07,Health,1544.36,Trincity Medical,Chaguanas,Bank Transfer
957,1020,2024-02-01,Dining,777.94,Starbucks,Chaguanas,Credit Card
958,1033,2024-08-13,Travel,157.41,Caribbean Airlines,San Fernando,Mobile Payment
959,1022,2024-03-14,Fuel,1090.45,NP Gas Station,Arima,Debit Card
960,1078,2024-05-12,Dining,224.51,Mario's,Port of Spain,Credit Card
961,1073,2024-01-10,Travel,1795.09,Uber,San Fernando,Credit Card
962,1004,2024-03-18,Health,1406.11,HealthNet,Arima,Credit Card
963,1065,2024-08-11,Fuel,819.75,Unipet,Tobago,Credit Card
964,1069,2024-07-15,Utilities,1909.23,T&TEC,Arima,Credit Card
965,1072,2024-12-15,Shopping,619.6,Courts,Port of Spain,Credit Card
966,1046,2024-08-23,Shopping,1525.7,Excellent Stores,Chaguanas,Debit Card
967,1022,2024-12-04,Groceries,398.19,Tru Valu,Tobago,Mobile Payment
968,1013,2024-02-13,Shopping,1772.72,Courts,Arima,Debit Card
969,1017,2024-01-13,Groceries,1445.08,Massy Stores,Point Fortin,Debit Card
970,1062,2024-10-03,Health,1293.95,St. Clair Medical,Arima,Mobile Payment
971,1002,2024-01-29,Groceries,688.68,Tru Valu,Tobago,Credit Card
972,1051,2024-11-30,Dining,1341.29,Royal Castle,Arima,Debit Card
973,1094,2024-01-19,Utilities,1476.21,T&TEC,Arima,Credit Card
974,1060,2024-12-25,Groceries,1304.6,Massy Stores,Port of Spain,Debit Card
975,1080,2024-02-19,Groceries,923.25,Tru Valu,San Fernando,Credit Card
976,1013,2024-10-31,Dining,1602.37,Mario's,San Fernando,Credit Card
977,1025,2024-12-13,Health,815.98,HealthNet,Port of Spain,Debit Card
978,1041,2024-10-30,Utilities,363.43,T&TEC,Port of Spain,Credit Card
979,1035,2024-03-27,Entertainment,1398.67,Cinemax,Point Fortin,Debit Card
980,1056,2024-01-21,Utilities,284.07,Flow,Tobago,Mobile Payment
981,1099,2024-09-06,Entertainment,179.83,MovieTowne,Port of Spain,Debit Card
982,1011,2024-12-21,Travel,1618.68,Uber,Arima,Debit Card
983,1026,2024-05-18,Entertainment,1055.71,TriniCinema,Arima,Debit Card
984,1022,2024-04-02,Groceries,1440.05,Xtra Foods,Point Fortin,Credit Card
985,1080,2024-08-02,Travel,29.05,Uber,San Fernando,Debit Card
986,1015,2024-10-03,Dining,1024.93,Starbucks,Arima,Debit Card
987,1035,2024-02-27,Groceries,1597.29,Massy Stores,Tobago,Mobile Payment
988,1063,2024-12-09,Entertainment,1846.89,MovieTowne,Port of Spain,Bank Transfer
989,1036,2024-05-08,Utilities,681.9,WASA,Arima,Credit Card
990,1013,2024-03-31,Groceries,332.93,Xtra Foods,Port of Spain,Mobile Payment
991,1065,2024-04-30,Dining,1448.38,KFC,Point Fortin,Bank Transfer
992,1053,2024-12-12,Utilities,1798.78,Flow,San Fernando,Credit Card
993,1041,2024-05-01,Utilities,1480.74,T&TEC,San Fernando,Mobile Payment
994,1028,2024-10-26,Dining,979.13,Mario's,Arima,Debit Card
995,1027,2024-07-17,Fuel,759.5,NP Gas Station,Arima,Debit Card
996,1080,2024-04-13,Shopping,685.06,Courts,Port of Spain,Credit Card
997,1035,2024-08-26,Entertainment,927.99,MovieTowne,San Fernando,Bank Transfer
998,1028,2024-03-21,Travel,1583.3,Hyatt,Tobago,Debit Card
999,1073,2024-07-29,Utilities,1716.81,T&TEC,Arima,Debit Card
1000,1075,2024-05-22,Fuel,48.72,Unipet,Arima,Debit Card
